LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Unnamed: 5,Labor Force,Employed,Unemployed,Unemployment Rate (%)
CN3612300000000,36.0,123.0,"Yates County, NY",2020.0,,11814,11073,741,6.3
CN3700100000000,37.0,1.0,"Alamance County, NC",2020.0,,78631,73052,5579,7.1
CN3700300000000,37.0,3.0,"Alexander County, NC",2020.0,,17060,15797,1263,7.4
CN3700500000000,37.0,5.0,"Alleghany County, NC",2020.0,,4090,3795,295,7.2
CN3700700000000,37.0,7.0,"Anson County, NC",2020.0,,10067,9306,761,7.6
CN3700900000000,37.0,9.0,"Ashe County, NC",2020.0,,12198,11445,753,6.2
CN3701100000000,37.0,11.0,"Avery County, NC",2020.0,,7067,6627,440,6.2
CN3701300000000,37.0,13.0,"Beaufort County, NC",2020.0,,18773,17598,1175,6.3
CN3701500000000,37.0,15.0,"Bertie County, NC",2020.0,,7351,6888,463,6.3
CN3701700000000,37.0,17.0,"Bladen County, NC",2020.0,,14008,13006,1002,7.2
CN3701900000000,37.0,19.0,"Brunswick County, NC",2020.0,,51602,47121,4481,8.7
CN3702100000000,37.0,21.0,"Buncombe County, NC",2020.0,,133001,122139,10862,8.2
CN3702300000000,37.0,23.0,"Burke County, NC",2020.0,,38460,35731,2729,7.1
CN3702500000000,37.0,25.0,"Cabarrus County, NC",2020.0,,106769,99509,7260,6.8
CN3702700000000,37.0,27.0,"Caldwell County, NC",2020.0,,34466,31780,2686,7.8
CN3702900000000,37.0,29.0,"Camden County, NC",2020.0,,4429,4187,242,5.5
CN3703100000000,37.0,31.0,"Carteret County, NC",2020.0,,30215,28347,1868,6.2
CN3703300000000,37.0,33.0,"Caswell County, NC",2020.0,,9357,8642,715,7.6
CN3703500000000,37.0,35.0,"Catawba County, NC",2020.0,,75482,69544,5938,7.9
CN3703700000000,37.0,37.0,"Chatham County, NC",2020.0,,34830,32995,1835,5.3
CN3703900000000,37.0,39.0,"Cherokee County, NC",2020.0,,10616,9784,832,7.8
CN3704100000000,37.0,41.0,"Chowan County, NC",2020.0,,5281,4962,319,6
CN3704300000000,37.0,43.0,"Clay County, NC",2020.0,,3959,3669,290,7.3
CN3704500000000,37.0,45.0,"Cleveland County, NC",2020.0,,46936,43311,3625,7.7
CN3704700000000,37.0,47.0,"Columbus County, NC",2020.0,,21855,20110,1745,8
CN3704900000000,37.0,49.0,"Craven County, NC",2020.0,,39679,37123,2556,6.4
CN3705100000000,37.0,51.0,"Cumberland County, NC",2020.0,,123239,111805,11434,9.3
CN3705300000000,37.0,53.0,"Currituck County, NC",2020.0,,14001,13150,851,6.1
CN3705500000000,37.0,55.0,"Dare County, NC",2020.0,,19031,17172,1859,9.8
CN3705700000000,37.0,57.0,"Davidson County, NC",2020.0,,77355,71988,5367,6.9
CN3705900000000,37.0,59.0,"Davie County, NC",2020.0,,19687,18380,1307,6.6
CN3706100000000,37.0,61.0,"Duplin County, NC",2020.0,,24000,22671,1329,5.5
CN3706300000000,37.0,63.0,"Durham County, NC",2020.0,,168718,158074,10644,6.3
CN3706500000000,37.0,65.0,"Edgecombe County, NC",2020.0,,19917,17841,2076,10.4
CN3706700000000,37.0,67.0,"Forsyth County, NC",2020.0,,179529,166480,13049,7.3
CN3706900000000,37.0,69.0,"Franklin County, NC",2020.0,,30644,28606,2038,6.7
CN3707100000000,37.0,71.0,"Gaston County, NC",2020.0,,106393,98013,8380,7.9
CN3707300000000,37.0,73.0,"Gates County, NC",2020.0,,4864,4588,276,5.7
CN3707500000000,37.0,75.0,"Graham County, NC",2020.0,,2977,2685,292,9.8
CN3707700000000,37.0,77.0,"Granville County, NC",2020.0,,28792,27143,1649,5.7
CN3707900000000,37.0,79.0,"Greene County, NC",2020.0,,9196,8684,512,5.6
CN3708100000000,37.0,81.0,"Guilford County, NC",2020.0,,251382,230345,21037,8.4
CN3708300000000,37.0,83.0,"Halifax County, NC",2020.0,,19361,17614,1747,9
CN3708500000000,37.0,85.0,"Harnett County, NC",2020.0,,51372,47591,3781,7.4
CN3708700000000,37.0,87.0,"Haywood County, NC",2020.0,,27987,25920,2067,7.4
CN3708900000000,37.0,89.0,"Henderson County, NC",2020.0,,51138,47671,3467,6.8
CN3709100000000,37.0,91.0,"Hertford County, NC",2020.0,,8674,8081,593,6.8
CN3709300000000,37.0,93.0,"Hoke County, NC",2020.0,,19413,17777,1636,8.4
CN3709500000000,37.0,95.0,"Hyde County, NC",2020.0,,1743,1564,179,10.3
CN3709700000000,37.0,97.0,"Iredell County, NC",2020.0,,87357,81104,6253,7.2
CN3709900000000,37.0,99.0,"Jackson County, NC",2020.0,,19090,17663,1427,7.5
CN3710100000000,37.0,101.0,"Johnston County, NC",2020.0,,97260,91245,6015,6.2
CN3710300000000,37.0,103.0,"Jones County, NC",2020.0,,4036,3809,227,5.6
CN3710500000000,37.0,105.0,"Lee County, NC",2020.0,,25060,23080,1980,7.9
CN3710700000000,37.0,107.0,"Lenoir County, NC",2020.0,,26632,25014,1618,6.1
CN3710900000000,37.0,109.0,"Lincoln County, NC",2020.0,,42585,39845,2740,6.4
CN3711100000000,37.0,111.0,"McDowell County, NC",2020.0,,19855,18491,1364,6.9
CN3711300000000,37.0,113.0,"Macon County, NC",2020.0,,14914,13925,989,6.6
CN3711500000000,37.0,115.0,"Madison County, NC",2020.0,,9263,8632,631,6.8
CN3711700000000,37.0,117.0,"Martin County, NC",2020.0,,8593,8008,585,6.8
CN3711900000000,37.0,119.0,"Mecklenburg County, NC",2020.0,,604094,558343,45751,7.6
CN3712100000000,37.0,121.0,"Mitchell County, NC",2020.0,,5723,5285,438,7.7
CN3712300000000,37.0,123.0,"Montgomery County, NC",2020.0,,10934,10215,719,6.6
CN3712500000000,37.0,125.0,"Moore County, NC",2020.0,,39395,36572,2823,7.2
CN3712700000000,37.0,127.0,"Nash County, NC",2020.0,,41265,37891,3374,8.2
CN3712900000000,37.0,129.0,"New Hanover County, NC",2020.0,,117839,109452,8387,7.1
CN3713100000000,37.0,131.0,"Northampton County, NC",2020.0,,7189,6668,521,7.2
CN3713300000000,37.0,133.0,"Onslow County, NC",2020.0,,62580,58076,4504,7.2
CN3713500000000,37.0,135.0,"Orange County, NC",2020.0,,76010,72017,3993,5.3
CN3713700000000,37.0,137.0,"Pamlico County, NC",2020.0,,5136,4854,282,5.5
CN3713900000000,37.0,139.0,"Pasquotank County, NC",2020.0,,16027,14868,1159,7.2
CN3714100000000,37.0,141.0,"Pender County, NC",2020.0,,27725,25950,1775,6.4
CN3714300000000,37.0,143.0,"Perquimans County, NC",2020.0,,4713,4396,317,6.7
CN3714500000000,37.0,145.0,"Person County, NC",2020.0,,17788,16517,1271,7.1
CN3714700000000,37.0,147.0,"Pitt County, NC",2020.0,,85324,79630,5694,6.7
CN3714900000000,37.0,149.0,"Polk County, NC",2020.0,,8686,8152,534,6.1
CN3715100000000,37.0,151.0,"Randolph County, NC",2020.0,,62610,58089,4521,7.2
CN3715300000000,37.0,153.0,"Richmond County, NC",2020.0,,16110,14656,1454,9
CN3715500000000,37.0,155.0,"Robeson County, NC",2020.0,,48108,43916,4192,8.7
CN3715700000000,37.0,157.0,"Rockingham County, NC",2020.0,,38012,34901,3111,8.2
CN3715900000000,37.0,159.0,"Rowan County, NC",2020.0,,62849,57911,4938,7.9
CN3716100000000,37.0,161.0,"Rutherford County, NC",2020.0,,23673,21499,2174,9.2
CN3716300000000,37.0,163.0,"Sampson County, NC",2020.0,,27457,25874,1583,5.8
CN3716500000000,37.0,165.0,"Scotland County, NC",2020.0,,10981,9675,1306,11.9
CN3716700000000,37.0,167.0,"Stanly County, NC",2020.0,,28770,26980,1790,6.2
CN3716900000000,37.0,169.0,"Stokes County, NC",2020.0,,20446,19155,1291,6.3
CN3717100000000,37.0,171.0,"Surry County, NC",2020.0,,31610,29471,2139,6.8
CN3717300000000,37.0,173.0,"Swain County, NC",2020.0,,6719,6157,562,8.4
CN3717500000000,37.0,175.0,"Transylvania County, NC",2020.0,,13704,12875,829,6
CN3717700000000,37.0,177.0,"Tyrrell County, NC",2020.0,,1230,1117,113,9.2
CN3717900000000,37.0,179.0,"Union County, NC",2020.0,,118922,111959,6963,5.9
CN3718100000000,37.0,181.0,"Vance County, NC",2020.0,,16495,14850,1645,10
CN3718300000000,37.0,183.0,"Wake County, NC",2020.0,,570246,534103,36143,6.3
CN3718500000000,37.0,185.0,"Warren County, NC",2020.0,,6302,5693,609,9.7
CN3718700000000,37.0,187.0,"Washington County, NC",2020.0,,4235,3895,340,8
CN3718900000000,37.0,189.0,"Watauga County, NC",2020.0,,26979,25317,1662,6.2
CN3719100000000,37.0,191.0,"Wayne County, NC",2020.0,,49525,46394,3131,6.3
CN3719300000000,37.0,193.0,"Wilkes County, NC",2020.0,,27375,25530,1845,6.7
CN3719500000000,37.0,195.0,"Wilson County, NC",2020.0,,33467,30543,2924,8.7
CN3719700000000,37.0,197.0,"Yadkin County, NC",2020.0,,16783,15610,1173,7
CN3719900000000,37.0,199.0,"Yancey County, NC",2020.0,,7890,7374,516,6.5
CN3800100000000,38.0,1.0,"Adams County, ND",2020.0,,1005,969,36,3.6
CN3800300000000,38.0,3.0,"Barnes County, ND",2020.0,,5184,4991,193,3.7
CN3800500000000,38.0,5.0,"Benson County, ND",2020.0,,2307,2155,152,6.6
CN3800700000000,38.0,7.0,"Billings County, ND",2020.0,,437,421,16,3.7
CN3800900000000,38.0,9.0,"Bottineau County, ND",2020.0,,2967,2814,153,5.2
CN3801100000000,38.0,11.0,"Bowman County, ND",2020.0,,1627,1574,53,3.3
CN3801300000000,38.0,13.0,"Burke County, ND",2020.0,,1034,981,53,5.1
CN3801500000000,38.0,15.0,"Burleigh County, ND",2020.0,,51024,48896,2128,4.2
CN3801700000000,38.0,17.0,"Cass County, ND",2020.0,,105695,101236,4459,4.2
CN3801900000000,38.0,19.0,"Cavalier County, ND",2020.0,,1905,1842,63,3.3
CN3802100000000,38.0,21.0,"Dickey County, ND",2020.0,,2304,2231,73,3.2
CN3802300000000,38.0,23.0,"Divide County, ND",2020.0,,1437,1393,44,3.1
CN3802500000000,38.0,25.0,"Dunn County, ND",2020.0,,3143,3004,139,4.4
CN3802700000000,38.0,27.0,"Eddy County, ND",2020.0,,1200,1146,54,4.5
CN3802900000000,38.0,29.0,"Emmons County, ND",2020.0,,1485,1416,69,4.6
CN3803100000000,38.0,31.0,"Foster County, ND",2020.0,,1554,1502,52,3.3
CN3803300000000,38.0,33.0,"Golden Valley County, ND",2020.0,,860,834,26,3
CN3803500000000,38.0,35.0,"Grand Forks County, ND",2020.0,,37097,35452,1645,4.4
CN3803700000000,38.0,37.0,"Grant County, ND",2020.0,,1196,1165,31,2.6
CN3803900000000,38.0,39.0,"Griggs County, ND",2020.0,,1021,992,29,2.8
CN3804100000000,38.0,41.0,"Hettinger County, ND",2020.0,,1389,1336,53,3.8
CN3804300000000,38.0,43.0,"Kidder County, ND",2020.0,,1293,1230,63,4.9
CN3804500000000,38.0,45.0,"LaMoure County, ND",2020.0,,2060,2008,52,2.5
CN3804700000000,38.0,47.0,"Logan County, ND",2020.0,,860,833,27,3.1
CN3804900000000,38.0,49.0,"McHenry County, ND",2020.0,,3103,2941,162,5.2
CN3805100000000,38.0,51.0,"McIntosh County, ND",2020.0,,1096,1062,34,3.1
CN3805300000000,38.0,53.0,"McKenzie County, ND",2020.0,,9468,8775,693,7.3
CN3805500000000,38.0,55.0,"McLean County, ND",2020.0,,4821,4613,208,4.3
CN3805700000000,38.0,57.0,"Mercer County, ND",2020.0,,3629,3429,200,5.5
CN3805900000000,38.0,59.0,"Morton County, ND",2020.0,,16868,16049,819,4.9
CN3806100000000,38.0,61.0,"Mountrail County, ND",2020.0,,6897,6552,345,5
CN3806300000000,38.0,63.0,"Nelson County, ND",2020.0,,1395,1335,60,4.3
CN3806500000000,38.0,65.0,"Oliver County, ND",2020.0,,870,827,43,4.9
CN3806700000000,38.0,67.0,"Pembina County, ND",2020.0,,3387,3202,185,5.5
CN3806900000000,38.0,69.0,"Pierce County, ND",2020.0,,1706,1636,70,4.1
CN3807100000000,38.0,71.0,"Ramsey County, ND",2020.0,,5724,5478,246,4.3
CN3807300000000,38.0,73.0,"Ransom County, ND",2020.0,,2885,2771,114,4
CN3807500000000,38.0,75.0,"Renville County, ND",2020.0,,1227,1169,58,4.7
CN3807700000000,38.0,77.0,"Richland County, ND",2020.0,,8613,8292,321,3.7
CN3807900000000,38.0,79.0,"Rolette County, ND",2020.0,,4756,4137,619,13
CN3808100000000,38.0,81.0,"Sargent County, ND",2020.0,,2800,2684,116,4.1
CN3808300000000,38.0,83.0,"Sheridan County, ND",2020.0,,679,641,38,5.6
CN3808500000000,38.0,85.0,"Sioux County, ND",2020.0,,1194,1148,46,3.9
CN3808700000000,38.0,87.0,"Slope County, ND",2020.0,,392,381,11,2.8
CN3808900000000,38.0,89.0,"Stark County, ND",2020.0,,18344,17063,1281,7
CN3809100000000,38.0,91.0,"Steele County, ND",2020.0,,958,931,27,2.8
CN3809300000000,38.0,93.0,"Stutsman County, ND",2020.0,,10520,10169,351,3.3
CN3809500000000,38.0,95.0,"Towner County, ND",2020.0,,1152,1121,31,2.7
CN3809700000000,38.0,97.0,"Traill County, ND",2020.0,,4460,4305,155,3.5
CN3809900000000,38.0,99.0,"Walsh County, ND",2020.0,,5157,4933,224,4.3
CN3810100000000,38.0,101.0,"Ward County, ND",2020.0,,31966,30118,1848,5.8
CN3810300000000,38.0,103.0,"Wells County, ND",2020.0,,1907,1828,79,4.1
CN3810500000000,38.0,105.0,"Williams County, ND",2020.0,,23122,20955,2167,9.4
CN3900100000000,39.0,1.0,"Adams County, OH",2020.0,,10861,9853,1008,9.3
CN3900300000000,39.0,3.0,"Allen County, OH",2020.0,,47796,43698,4098,8.6
CN3900500000000,39.0,5.0,"Ashland County, OH",2020.0,,26273,24573,1700,6.5
CN3900700000000,39.0,7.0,"Ashtabula County, OH",2020.0,,43672,40037,3635,8.3
CN3900900000000,39.0,9.0,"Athens County, OH",2020.0,,26347,24340,2007,7.6
CN3901100000000,39.0,11.0,"Auglaize County, OH",2020.0,,24505,22822,1683,6.9
CN3901300000000,39.0,13.0,"Belmont County, OH",2020.0,,28506,25615,2891,10.1
CN3901500000000,39.0,15.0,"Brown County, OH",2020.0,,19248,17645,1603,8.3
CN3901700000000,39.0,17.0,"Butler County, OH",2020.0,,193650,179572,14078,7.3
CN3901900000000,39.0,19.0,"Carroll County, OH",2020.0,,12837,11703,1134,8.8
CN3902100000000,39.0,21.0,"Champaign County, OH",2020.0,,19786,18371,1415,7.2
CN3902300000000,39.0,23.0,"Clark County, OH",2020.0,,62619,57526,5093,8.1
CN3902500000000,39.0,25.0,"Clermont County, OH",2020.0,,105837,98553,7284,6.9
CN3902700000000,39.0,27.0,"Clinton County, OH",2020.0,,17678,16198,1480,8.4
CN3902900000000,39.0,29.0,"Columbiana County, OH",2020.0,,47039,42616,4423,9.4
CN3903100000000,39.0,31.0,"Coshocton County, OH",2020.0,,14092,12836,1256,8.9
CN3903300000000,39.0,33.0,"Crawford County, OH",2020.0,,18530,16798,1732,9.3
CN3903500000000,39.0,35.0,"Cuyahoga County, OH",2020.0,,599293,536505,62788,10.5
CN3903700000000,39.0,37.0,"Darke County, OH",2020.0,,25638,23910,1728,6.7
CN3903900000000,39.0,39.0,"Defiance County, OH",2020.0,,17731,16278,1453,8.2
CN3904100000000,39.0,41.0,"Delaware County, OH",2020.0,,112054,106035,6019,5.4
CN3904300000000,39.0,43.0,"Erie County, OH",2020.0,,36471,32680,3791,10.4
CN3904500000000,39.0,45.0,"Fairfield County, OH",2020.0,,78532,73318,5214,6.6
CN3904700000000,39.0,47.0,"Fayette County, OH",2020.0,,13939,12910,1029,7.4
CN3904900000000,39.0,49.0,"Franklin County, OH",2020.0,,699696,646859,52837,7.6
CN3905100000000,39.0,51.0,"Fulton County, OH",2020.0,,21752,20038,1714,7.9
CN3905300000000,39.0,53.0,"Gallia County, OH",2020.0,,12200,11225,975,8
CN3905500000000,39.0,55.0,"Geauga County, OH",2020.0,,46860,43719,3141,6.7
CN3905700000000,39.0,57.0,"Greene County, OH",2020.0,,82185,76863,5322,6.5
CN3905900000000,39.0,59.0,"Guernsey County, OH",2020.0,,18254,16667,1587,8.7
CN3906100000000,39.0,61.0,"Hamilton County, OH",2020.0,,412765,380346,32419,7.9
CN3906300000000,39.0,63.0,"Hancock County, OH",2020.0,,41435,38608,2827,6.8
CN3906500000000,39.0,65.0,"Hardin County, OH",2020.0,,13920,12791,1129,8.1
CN3906700000000,39.0,67.0,"Harrison County, OH",2020.0,,6682,6063,619,9.3
CN3906900000000,39.0,69.0,"Henry County, OH",2020.0,,13001,11949,1052,8.1
CN3907100000000,39.0,71.0,"Highland County, OH",2020.0,,17399,15890,1509,8.7
CN3907300000000,39.0,73.0,"Hocking County, OH",2020.0,,12708,11756,952,7.5
CN3907500000000,39.0,75.0,"Holmes County, OH",2020.0,,20884,20068,816,3.9
CN3907700000000,39.0,77.0,"Huron County, OH",2020.0,,27503,24901,2602,9.5
CN3907900000000,39.0,79.0,"Jackson County, OH",2020.0,,13124,11977,1147,8.7
CN3908100000000,39.0,81.0,"Jefferson County, OH",2020.0,,27444,24675,2769,10.1
CN3908300000000,39.0,83.0,"Knox County, OH",2020.0,,30907,28988,1919,6.2
CN3908500000000,39.0,85.0,"Lake County, OH",2020.0,,122456,112219,10237,8.4
CN3908700000000,39.0,87.0,"Lawrence County, OH",2020.0,,23640,21630,2010,8.5
CN3908900000000,39.0,89.0,"Licking County, OH",2020.0,,90051,84118,5933,6.6
CN3909100000000,39.0,91.0,"Logan County, OH",2020.0,,22703,20838,1865,8.2
CN3909300000000,39.0,93.0,"Lorain County, OH",2020.0,,152382,137501,14881,9.8
CN3909500000000,39.0,95.0,"Lucas County, OH",2020.0,,208216,186684,21532,10.3
CN3909700000000,39.0,97.0,"Madison County, OH",2020.0,,20478,19246,1232,6
CN3909900000000,39.0,99.0,"Mahoning County, OH",2020.0,,100125,89896,10229,10.2
CN3910100000000,39.0,101.0,"Marion County, OH",2020.0,,28247,26100,2147,7.6
CN3910300000000,39.0,103.0,"Medina County, OH",2020.0,,95393,88194,7199,7.5
CN3910500000000,39.0,105.0,"Meigs County, OH",2020.0,,8969,8097,872,9.7
CN3910700000000,39.0,107.0,"Mercer County, OH",2020.0,,23385,22129,1256,5.4
CN3910900000000,39.0,109.0,"Miami County, OH",2020.0,,53737,49964,3773,7
CN3911100000000,39.0,111.0,"Monroe County, OH",2020.0,,5656,5052,604,10.7
CN3911300000000,39.0,113.0,"Montgomery County, OH",2020.0,,250353,228600,21753,8.7
CN3911500000000,39.0,115.0,"Morgan County, OH",2020.0,,6682,6066,616,9.2
CN3911700000000,39.0,117.0,"Morrow County, OH",2020.0,,16700,15499,1201,7.2
CN3911900000000,39.0,119.0,"Muskingum County, OH",2020.0,,40199,37075,3124,7.8
CN3912100000000,39.0,121.0,"Noble County, OH",2020.0,,4636,4187,449,9.7
CN3912300000000,39.0,123.0,"Ottawa County, OH",2020.0,,20571,18696,1875,9.1
CN3912500000000,39.0,125.0,"Paulding County, OH",2020.0,,8684,8035,649,7.5
CN3912700000000,39.0,127.0,"Perry County, OH",2020.0,,15781,14442,1339,8.5
CN3912900000000,39.0,129.0,"Pickaway County, OH",2020.0,,26255,24456,1799,6.9
CN3913100000000,39.0,131.0,"Pike County, OH",2020.0,,10858,9839,1019,9.4
CN3913300000000,39.0,133.0,"Portage County, OH",2020.0,,85174,78952,6222,7.3
CN3913500000000,39.0,135.0,"Preble County, OH",2020.0,,21003,19578,1425,6.8
CN3913700000000,39.0,137.0,"Putnam County, OH",2020.0,,18533,17496,1037,5.6
CN3913900000000,39.0,139.0,"Richland County, OH",2020.0,,51682,47036,4646,9
CN3914100000000,39.0,141.0,"Ross County, OH",2020.0,,35189,32374,2815,8
CN3914300000000,39.0,143.0,"Sandusky County, OH",2020.0,,29987,27555,2432,8.1
CN3914500000000,39.0,145.0,"Scioto County, OH",2020.0,,29085,26552,2533,8.7
CN3914700000000,39.0,147.0,"Seneca County, OH",2020.0,,27114,24917,2197,8.1
CN3914900000000,39.0,149.0,"Shelby County, OH",2020.0,,23934,22086,1848,7.7
CN3915100000000,39.0,151.0,"Stark County, OH",2020.0,,183171,168367,14804,8.1
CN3915300000000,39.0,153.0,"Summit County, OH",2020.0,,267324,245092,22232,8.3
CN3915500000000,39.0,155.0,"Trumbull County, OH",2020.0,,84643,75837,8806,10.4
CN3915700000000,39.0,157.0,"Tuscarawas County, OH",2020.0,,44458,41102,3356,7.5
CN3915900000000,39.0,159.0,"Union County, OH",2020.0,,29504,27794,1710,5.8
CN3916100000000,39.0,161.0,"Van Wert County, OH",2020.0,,14737,13702,1035,7
CN3916300000000,39.0,163.0,"Vinton County, OH",2020.0,,5599,5084,515,9.2
CN3916500000000,39.0,165.0,"Warren County, OH",2020.0,,119662,112049,7613,6.4
CN3916700000000,39.0,167.0,"Washington County, OH",2020.0,,26810,24507,2303,8.6
CN3916900000000,39.0,169.0,"Wayne County, OH",2020.0,,60302,56758,3544,5.9
CN3917100000000,39.0,171.0,"Williams County, OH",2020.0,,18788,17334,1454,7.7
CN3917300000000,39.0,173.0,"Wood County, OH",2020.0,,69228,64350,4878,7
CN3917500000000,39.0,175.0,"Wyandot County, OH",2020.0,,12895,12003,892,6.9
CN4000100000000,40.0,1.0,"Adair County, OK",2020.0,,8326,7830,496,6
CN4000300000000,40.0,3.0,"Alfalfa County, OK",2020.0,,2756,2653,103,3.7
CN4000500000000,40.0,5.0,"Atoka County, OK",2020.0,,5133,4759,374,7.3
CN4000700000000,40.0,7.0,"Beaver County, OK",2020.0,,2578,2508,70,2.7
CN4000900000000,40.0,9.0,"Beckham County, OK",2020.0,,9980,9205,775,7.8
CN4001100000000,40.0,11.0,"Blaine County, OK",2020.0,,4392,4122,270,6.1
CN4001300000000,40.0,13.0,"Bryan County, OK",2020.0,,22395,21229,1166,5.2
CN4001500000000,40.0,15.0,"Caddo County, OK",2020.0,,11936,11212,724,6.1
CN4001700000000,40.0,17.0,"Canadian County, OK",2020.0,,77559,72896,4663,6
CN4001900000000,40.0,19.0,"Carter County, OK",2020.0,,21315,19785,1530,7.2
CN4002100000000,40.0,21.0,"Cherokee County, OK",2020.0,,19558,18454,1104,5.6
CN4002300000000,40.0,23.0,"Choctaw County, OK",2020.0,,5573,5143,430,7.7
CN4002500000000,40.0,25.0,"Cimarron County, OK",2020.0,,1401,1372,29,2.1
CN4002700000000,40.0,27.0,"Cleveland County, OK",2020.0,,142564,134411,8153,5.7
CN4002900000000,40.0,29.0,"Coal County, OK",2020.0,,2283,2123,160,7
CN4003100000000,40.0,31.0,"Comanche County, OK",2020.0,,47992,44706,3286,6.8
CN4003300000000,40.0,33.0,"Cotton County, OK",2020.0,,2714,2518,196,7.2
CN4003500000000,40.0,35.0,"Craig County, OK",2020.0,,5806,5484,322,5.5
CN4003700000000,40.0,37.0,"Creek County, OK",2020.0,,31014,28932,2082,6.7
CN4003900000000,40.0,39.0,"Custer County, OK",2020.0,,15073,14238,835,5.5
CN4004100000000,40.0,41.0,"Delaware County, OK",2020.0,,18431,17430,1001,5.4
CN4004300000000,40.0,43.0,"Dewey County, OK",2020.0,,2685,2552,133,5
CN4004500000000,40.0,45.0,"Ellis County, OK",2020.0,,2137,2038,99,4.6
CN4004700000000,40.0,47.0,"Garfield County, OK",2020.0,,26949,25442,1507,5.6
CN4004900000000,40.0,49.0,"Garvin County, OK",2020.0,,12740,11928,812,6.4
CN4005100000000,40.0,51.0,"Grady County, OK",2020.0,,26380,24721,1659,6.3
CN4005300000000,40.0,53.0,"Grant County, OK",2020.0,,2768,2674,94,3.4
CN4005500000000,40.0,55.0,"Greer County, OK",2020.0,,1874,1730,144,7.7
CN4005700000000,40.0,57.0,"Harmon County, OK",2020.0,,1172,1130,42,3.6
CN4005900000000,40.0,59.0,"Harper County, OK",2020.0,,1770,1708,62,3.5
CN4006100000000,40.0,61.0,"Haskell County, OK",2020.0,,4232,3888,344,8.1
CN4006300000000,40.0,63.0,"Hughes County, OK",2020.0,,5314,4905,409,7.7
CN4006500000000,40.0,65.0,"Jackson County, OK",2020.0,,10603,10160,443,4.2
CN4006700000000,40.0,67.0,"Jefferson County, OK",2020.0,,2564,2391,173,6.7
CN4006900000000,40.0,69.0,"Johnston County, OK",2020.0,,3757,3464,293,7.8
CN4007100000000,40.0,71.0,"Kay County, OK",2020.0,,18312,17066,1246,6.8
CN4007300000000,40.0,73.0,"Kingfisher County, OK",2020.0,,8750,8359,391,4.5
CN4007500000000,40.0,75.0,"Kiowa County, OK",2020.0,,3510,3329,181,5.2
CN4007700000000,40.0,77.0,"Latimer County, OK",2020.0,,3150,2824,326,10.3
CN4007900000000,40.0,79.0,"Le Flore County, OK",2020.0,,19195,17826,1369,7.1
CN4008100000000,40.0,81.0,"Lincoln County, OK",2020.0,,15512,14619,893,5.8
CN4008300000000,40.0,83.0,"Logan County, OK",2020.0,,22304,21130,1174,5.3
CN4008500000000,40.0,85.0,"Love County, OK",2020.0,,6515,6235,280,4.3
CN4008700000000,40.0,87.0,"McClain County, OK",2020.0,,20070,18940,1130,5.6
CN4008900000000,40.0,89.0,"McCurtain County, OK",2020.0,,14998,13972,1026,6.8
CN4009100000000,40.0,91.0,"McIntosh County, OK",2020.0,,7133,6515,618,8.7
